t,f_hat
0.0,59.99999572406927
0.0001,59.99998651350679
0.0002,59.99998319039299
0.00030000000000000003,59.99997451289028
0.0004,59.99996837107426
0.0005,59.99998345477433
0.0006000000000000001,60.00005228138183
0.0007000000000000001,60.000092541057604
0.0008,60.00008651641837
0.0009000000000000001,60.00011428673268
0.001,60.00012320872443
0.0011,60.000179580008215
0.0012000000000000001,60.00018451148358
0.0013000000000000002,60.000184093313855
0.0014000000000000002,60.000197529487224
0.0015,60.00020510750234
0.0016,60.00020235790081
0.0017000000000000001,60.0002111011641
0.0018000000000000002,60.000212238578214
0.0019000000000000002,60.00021226303431
0.002,60.000213957666666
0.0021000000000000003,60.000218077077434
0.0022,60.000221571474356
0.0023000000000000004,60.00020038809857
0.0024000000000000002,60.00021475817357
0.0025,60.00018659625246
0.0026000000000000003,60.00021767707598
0.0027,60.000229721643585
0.0028000000000000004,60.000220698259774
0.0029000000000000002,60.00023987690102
0.003,60.00019669548322
0.0031000000000000003,60.00024077556126
0.0032,60.00022279047054
0.0033000000000000004,60.00031199263571
0.0034000000000000002,60.00037087396259
0.0035,60.000323463650965
0.0036000000000000003,60.00037087036456
0.0037,60.00040314030593
0.0038000000000000004,60.00050962342547
0.0039000000000000003,60.00048359791701
0.004,60.00039055740513
0.0041,60.00047527287674
0.004200000000000001,60.000467440697896
0.0043,60.00045484889347
0.0044,60.00047423932279
0.0045000000000000005,60.000467439187624
0.004600000000000001,60.00051554294074
0.0047,60.000310736507515
0.0048000000000000004,60.00022804209585
0.004900000000000001,60.00014575643931
0.005,60.00015217976096
0.0051,60.000100997510415
0.005200000000000001,59.99997512535166
0.0053,59.99988623796088
0.0054,60.00021705221777
0.0055000000000000005,60.00023221309307
0.005600000000000001,60.00005827433011
0.0057,60.00014509574939
0.0058000000000000005,59.999661445200864
0.005900000000000001,59.999886334053755
0.006,59.999874463489405
0.0061,59.99978248693143
0.006200000000000001,59.99976868018763
0.006300000000000001,59.99981661919814
0.0064,60.0001487872655
0.006500000000000001,60.000081089875486
0.006600000000000001,60.00042376780062
0.0067,60.000386330017335
0.0068000000000000005,60.0005050923823
0.006900000000000001,60.00054541150809
0.007,60.000386570773806
0.0071,60.00051736677652
0.007200000000000001,60.0006494717143
0.007300000000000001,60.000945296676534
0.0074,60.000463362500646
0.007500000000000001,60.000607476858924
0.007600000000000001,60.000442651275
0.0077,60.00077901494916
0.0078000000000000005,60.00084920227189
0.0079,60.00105519518384
0.008,60.00081228334843
0.008100000000000001,60.0009892901541
0.0082,60.0006552924287
0.0083,60.000454008571204
0.008400000000000001,60.00081991041708
0.0085,60.00104268582972
0.0086,60.001352609484066
0.008700000000000001,60.000537363655944
0.0088,60.00028273958315
0.0089,60.000116251233706
0.009000000000000001,60.00087156398985
0.0091,60.00090549889729
0.009200000000000002,60.0009341290596
0.009300000000000001,60.00104401747954
0.0094,60.00163521501511
0.009500000000000001,60.001915167481464
0.009600000000000001,60.001553874969865
0.0097,60.001262132574105
0.009800000000000001,60.00129361531191
0.0099,60.00141863658029
0.01,60.00153955447085
0.010100000000000001,60.00151396045399
0.0102,60.00148922308696
0.0103,60.001462463627405
0.010400000000000001,60.00136595301175
0.0105,60.00141781440987
0.0106,60.001458799227315
0.010700000000000001,60.001474223708456
0.0108,60.00146960127115
0.010900000000000002,60.00148468087246
0.011000000000000001,60.00151624980406
0.0111,60.001530680592516
0.011200000000000002,60.00161538019434
0.011300000000000001,60.001636921572555
0.0114,60.0016247266076
0.011500000000000002,60.001506716581176
0.011600000000000001,60.00157280717047
0.0117,60.00158641662947
0.011800000000000001,60.00164498627243
0.0119,60.00151404866597
0.012,60.00146836103682
0.012100000000000001,60.00144486829525
0.0122,60.00142158591235
0.0123,60.00129713449036
0.012400000000000001,60.00139738437399
0.0125,60.00178948824953
0.012600000000000002,60.00197231055501
0.012700000000000001,60.00214412168915
0.0128,60.002066064855136
0.012900000000000002,60.00175922072178
0.013000000000000001,60.00144679695986
0.0131,60.001670774985286
0.013200000000000002,60.00150609684588
0.013300000000000001,60.001900834715926
0.0134,60.00160778634721
0.013500000000000002,60.00149314362498
0.013600000000000001,60.00100895805838
0.0137,60.00082762452453
0.013800000000000002,60.000664187760655
0.013900000000000001,60.0004935586687
0.014,60.000050171012944
0.014100000000000001,60.00019623059617
0.0142,60.00069363737377
0.014300000000000002,60.00108715602189
0.014400000000000001,60.00192631565071
0.0145,60.002215897589195
0.014600000000000002,60.00223543092608
0.014700000000000001,60.002229973246315
0.0148,60.002285737928446
0.014900000000000002,60.00234946368612
0.015000000000000001,60.00200492869199
0.0151,60.00231417735581
0.015200000000000002,60.00294582446121
0.015300000000000001,60.002415181034465
0.0154,60.00168831670109
0.015500000000000002,60.00197317873806
0.015600000000000001,60.00166517430905
0.015700000000000002,60.00156920850398
0.0158,60.00162926467216
0.0159,60.00181366567706
0.016,60.00084693296847
0.0161,60.0011638883579
0.016200000000000003,59.99990786567826
0.016300000000000002,60.00037783699333
0.0164,60.00059262068054
0.0165,60.00069253646056
0.0166,60.00117854700271
0.016700000000000003,59.99989817288672
0.016800000000000002,60.000370759822125
0.016900000000000002,59.999710699944735
0.017,59.99965227413765
0.0171,60.00055125525656
0.0172,60.00009512652111
0.017300000000000003,60.00054011203783
0.017400000000000002,60.00303604691404
0.0175,60.003122470985566
0.0176,60.00338771374231
0.0177,60.00283139821432
0.0178,60.00260554736278
0.017900000000000003,60.00314856393326
0.018000000000000002,60.00285797237642
0.0181,60.0026684246381
0.0182,60.002720452637405
0.0183,60.00229849716483
0.018400000000000003,60.002399631906975
0.018500000000000003,60.00266862587323
0.018600000000000002,60.00219141870806
0.0187,60.002220473807576
0.0188,60.00196051871664
0.0189,60.002080283612116
0.019000000000000003,60.00205296374559
0.019100000000000002,60.00203961838509
0.019200000000000002,60.00205034213786
0.0193,60.002044844346784
0.0194,60.00193367636285
0.0195,60.00182471973245
0.019600000000000003,60.001852023136834
0.019700000000000002,60.00169000111682
0.0198,60.00169593193595
0.0199,60.00183314501099
0.02,60.00181830601929
0.020100000000000003,60.0019264821638
0.020200000000000003,60.001851567190606
0.020300000000000002,60.00208188220523
0.0204,60.00159367001408
0.0205,60.00183074664709
0.0206,60.001865606324316
0.020700000000000003,60.00195628990713
0.020800000000000003,60.00250553939514
0.020900000000000002,60.00233822878699
0.021,60.002588928762655
0.0211,60.00232314428425
0.0212,60.00246406309467
0.021300000000000003,60.00263000436707
0.021400000000000002,60.00220019432147
0.021500000000000002,60.00172735642472
0.0216,60.00122496681937
0.0217,60.00214874495902
0.021800000000000003,60.00201555889835
0.021900000000000003,60.001837940812145
0.022000000000000002,60.00209558758676
0.0221,60.002457726915395
0.0222,60.00287755658239
0.0223,60.00360114652831
0.022400000000000003,60.00302446088482
0.022500000000000003,60.00280527262255
0.022600000000000002,60.00222769561309
0.0227,60.002392866098845
0.0228,60.00254375899669
0.0229,60.00240907223755
0.023000000000000003,60.00292653072294
0.023100000000000002,60.00253358100287
0.023200000000000002,60.0016996414577
0.0233,60.001887853978936
0.0234,60.000744413170004
0.023500000000000004,60.00158960086096
0.023600000000000003,60.00036381025283
0.023700000000000002,60.00025375859377
0.0238,60.00040125070103
0.0239,60.00001774746594
0.024,60.00015249752951
0.024100000000000003,60.0005930604403
0.024200000000000003,60.00076325046015
0.024300000000000002,60.00144316214641
0.0244,60.00261675103079
0.0245,60.004084456608865
0.0246,60.00598271082199
0.024700000000000003,60.005027459518814
0.024800000000000003,60.0045205304259
0.024900000000000002,60.00454698734551
0.025,60.0052333758778
0.0251,60.00566460063154
